T; 100000; eps ;0.45; delta; 0.01;h2;1.8559529003593107;h3;2.711909422153755;eps_0;0.4392569832723587;f(eps);-2.4684280175435447E-9;delta;-3.031245114209255E-6
T; 100000; eps ;0.45; delta; 0.05;h2;1.8777432991000311;h3;2.75510205324606;eps_0;0.40637628484033045;f(eps);2.6131985464417085E-9;delta;3.802261834279521E-4
T; 500000; eps ;0.33; delta; 5.0E-5;h2;1.9202095326510935;h3;2.840416985753536;eps_0;0.32948609270341694;f(eps);-2.621575789785169E-9;delta;3.1955963203795793E-6
T; 500000; eps ;0.33; delta; 1.0E-4;h2;1.919915352074597;h3;2.839830411140223;eps_0;0.3300776915933936;f(eps);-2.823053457667868E-9;delta;4.4858337094295975E-7
T; 500000; eps ;0.33; delta; 5.0E-4;h2;1.9206284961197198;h3;2.8412575675054264;eps_0;0.32863101547993706;f(eps);2.988258474001526E-9;delta;-8.887887738454809E-7
T; 500000; eps ;0.33; delta; 0.001;h2;1.919175855609238;h3;2.8383524124699138;eps_0;0.3315668243195861;f(eps);-8.747625401817061E-10;delta;-1.063576036928263E-6
T; 500000; eps ;0.33; delta; 0.005;h2;1.9208216164135496;h3;2.841645114703137;eps_0;0.3282358836527914;f(eps);-1.7963419085553767E-9;delta;-2.914790414059749E-6
T; 500000; eps ;0.33; delta; 0.01;h2;1.922780364230848;h3;2.845557459752095;eps_0;0.32423681193552906;f(eps);-2.3886237432435564E-10;delta;5.193456518459641E-6
T; 500000; eps ;0.33; delta; 0.05;h2;1.9348145574931448;h3;2.8695496258271254;eps_0;0.2985022937458008;f(eps);2.2659037979266827E-9;delta;1.4988282227176823E-4
T; 500000; eps ;0.45; delta; 5.0E-5;h2;1.85008839657683;h3;2.7001722125257412;eps_0;0.4477976907793432;f(eps);3.926976854806696E-9;delta;3.678016689143572E-6
T; 500000; eps ;0.45; delta; 1.0E-4;h2;1.849202207819551;h3;2.698404071452879;eps_0;0.44906406597308807;f(eps);4.823841881496094E-9;delta;2.7468164322453853E-7
T; 500000; eps ;0.45; delta; 5.0E-4;h2;1.8467916792455998;h3;2.693584332569109;eps_0;0.4525023885693401;f(eps);2.7272651914600488E-9;delta;-7.646428646641423E-7
T; 500000; eps ;0.45; delta; 0.001;h2;1.8494753035650646;h3;2.698959709202258;eps_0;0.44865881726928053;f(eps);-3.209391807867945E-9;delta;-7.27821009860764E-6
T; 500000; eps ;0.45; delta; 0.005;h2;1.8513783719496886;h3;2.7027322433657073;eps_0;0.4459666999999434;f(eps);8.753177072051699E-10;delta;1.9847702851042742E-5
T; 500000; eps ;0.45; delta; 0.01;h2;1.854590340871598;h3;2.7091696892149537;eps_0;0.44127700617872173;f(eps);4.82823386827036E-9;delta;9.110506010240774E-6
T; 500000; eps ;0.45; delta; 0.05;h2;1.8781542414892698;h3;2.755953037443053;eps_0;0.40566832696907223;f(eps);-3.735979581254156E-9;delta;3.527603186959593E-4
T; 1000000; eps ;0.33; delta; 5.0E-5;h2;1.9203792454408555;h3;2.8407579371774094;eps_0;0.32913909426368765;f(eps);-1.7074672231665033E-9;delta;8.527318833296765E-7
T; 1000000; eps ;0.33; delta; 1.0E-4;h2;1.920441243166513;h3;2.8408808904318796;eps_0;0.32901547914259127;f(eps);-6.872309388228359E-10;delta;2.459687163015035E-6
T; 1000000; eps ;0.33; delta; 5.0E-4;h2;1.9195275776409138;h3;2.8390579587703884;eps_0;0.33085426989980043;f(eps);-6.910000904802871E-10;delta;-4.271080699119296E-6
T; 1000000; eps ;0.33; delta; 0.001;h2;1.91973935033627;h3;2.8394790689295606;eps_0;0.3304319089237601;f(eps);-2.0997631411390216E-9;delta;-5.625281319077729E-7
T; 1000000; eps ;0.33; delta; 0.005;h2;1.9218905028214095;h3;2.843779567988536;eps_0;0.326061194710806;f(eps);1.2465091736579836E-9;delta;2.2577292002933856E-6
T; 1000000; eps ;0.33; delta; 0.01;h2;1.9236365033976641;h3;2.8472720320765874;eps_0;0.32246266340129076;f(eps);4.6151060750787565E-10;delta;1.5664191928408889E-6
T; 1000000; eps ;0.33; delta; 0.05;h2;1.9349943646651384;h3;2.8698911652453494;eps_0;0.2981379297394306;f(eps);-1.4801247449902633E-9;delta;1.8442888151911448E-4
T; 1000000; eps ;0.45; delta; 5.0E-5;h2;1.848314518561298;h3;2.6966244335736484;eps_0;0.45034058039300146;f(eps);1.796154280864215E-9;delta;3.6514161225370504E-6
T; 1000000; eps ;0.45; delta; 1.0E-4;h2;1.8485861260339487;h3;2.6971719214751544;eps_0;0.449946200999245;f(eps);-1.029976770539065E-9;delta;2.627153045689444E-7
T; 1000000; eps ;0.45; delta; 5.0E-4;h2;1.8484761832508951;h3;2.696955609644014;eps_0;0.4500983042914421;f(eps);-2.9149378466541975E-9;delta;-2.5753744292177745E-6
T; 1000000; eps ;0.45; delta; 0.001;h2;1.8488092105564256;h3;2.6976186912030897;eps_0;0.4496261411648243;f(eps);-2.52449855464576E-9;delta;-2.149659567065698E-7
T; 1000000; eps ;0.45; delta; 0.005;h2;1.8507344707101288;h3;2.7014624402085285;eps_0;0.4468701266560703;f(eps);5.752930909430631E-10;delta;5.243602248953617E-6
T; 1000000; eps ;0.45; delta; 0.01;h2;1.8552267790850112;h3;2.7104413184208807;eps_0;0.44034664091728626;f(eps);-4.906342776500594E-9;delta;1.019045934928968E-5
T; 1000000; eps ;0.45; delta; 0.05;h2;1.8778296706481887;h3;2.755314083304064;eps_0;0.4061742602001876;f(eps);-1.6304935734900994E-9;delta;3.4174198192018525E-4
