eps;0.35
teta;0.5
delta;0.1
T;100000
delta
23;0.7186578328780833
24;0.6901286611542491
25;0.6633116348271912
26;0.6382318250571966
27;0.614837840293731
28;0.5930043557303675
29;0.5726219161037329
30;0.5535733815414496
31;0.5357421690608026
32;0.5190135291853253
33;0.5032945027538881
34;0.48849541767224086
35;0.47454199467065855
36;0.46136265041088226
37;0.4488940809821083
38;0.4370817520659417
39;0.42587415759280917
40;0.415226942841021
41;0.4050991044146304
42;0.39545354400470906
43;0.3862566143071353
44;0.3774777268668435
45;0.36908901219769685
46;0.36106502425189274
47;0.3533824825960375
48;0.3460200468409022
49;0.33895811866420245
50;0.3321786676127047
51;0.3256650773831433
52;0.31940200985195766
53;0.31337528448855984
54;0.3075717711737254
55;0.3019792947039495
56;0.29658654953367947
57;0.2913830234893587
58;0.2863589293755958
59;0.28150514353466455
60;0.27681315055297323
H_1; 1.0
H_2( delta); 0.9921778858798804
H_2(0); 0.9670340276877456
T;entropy delta;entropy delta=0;empiric entropy dela;empiric entropy delta =0
1000;0.9921778858798804;0.9670340276877456;0.9855771215710727;0.960646715409816;
10000;0.9921778858798804;0.9670340276877456;0.9916259662474359;0.9680474377626671;
20000;0.9921778858798804;0.9670340276877456;0.9917272387600535;0.9663891820573337;
30000;0.9921778858798804;0.9670340276877456;0.9925661962627685;0.9686541816972833;
40000;0.9921778858798804;0.9670340276877456;0.9926253153343259;0.9667877370534911;
50000;0.9921778858798804;0.9670340276877456;0.9922445246046367;0.9692071162352555;
60000;0.9921778858798804;0.9670340276877456;0.9921890265918096;0.9679122002169641;
70000;0.9921778858798804;0.9670340276877456;0.9922729557022066;0.9657390117411369;
80000;0.9921778858798804;0.9670340276877456;0.9913633586827364;0.9677830923757696;
90000;0.9921778858798804;0.9670340276877456;0.9920597610763716;0.9658385567863566;
100000;0.9921778858798804;0.9670340276877456;0.9926557914875086;0.9660885040054312;
eps;0.35
teta;0.5
delta;0.5
T;100000
delta
1;0.999994663175924
2;0.9979974594493569
3;0.9972182842913787
4;0.9968140907394716
5;0.996555090082551
6;0.9963639215304344
7;0.9961989709223368
8;0.9960251442407932
9;0.9957762788049332
10;0.9953884331990176
11;0.9947255082321834
12;0.9935793889699626
13;0.9914559454082852
14;0.9873077284619063
15;0.9786708998605641
16;0.9620458203815514
17;0.9356164515153634
18;0.9012930479116513
19;0.8634454289809457
20;0.8252106426467132
21;0.7883989983787674
22;0.7537699586765979
23;0.721566961930197
24;0.6917702936437475
25;0.6642333342174024
26;0.6387545900176455
27;0.615130560462256
28;0.5931775292327393
29;0.5727288425948748
30;0.5536407344071165
31;0.5357808903546109
32;0.519037286550108
33;0.503308446609861
34;0.4885048325438541
35;0.4745471392769673
36;0.4613648734111546
37;0.44889516245251887
38;0.4370817520659417
39;0.42587415759280917
40;0.415226942841021
41;0.4050991044146304
42;0.39545354400470906
43;0.3862566143071353
44;0.3774777268668435
45;0.36908901219769685
46;0.36106502425189274
47;0.3533824825960375
48;0.3460200468409022
49;0.33895811866420245
50;0.3321786676127047
51;0.3256650773831433
52;0.31940200985195766
53;0.31337528448855984
54;0.3075717711737254
55;0.3019792947039495
56;0.29658654953367947
57;0.2913830234893587
58;0.2863589293755958
59;0.28150514353466455
60;0.27681315055297323
delta = 0
1;0.9999998958374157
2;0.9663575468705603
3;0.9551395305224899
4;0.9495247528956898
5;0.9461436961241088
6;0.9438675726623681
7;0.9422105998301425
8;0.9409219699725285
9;0.9398172875467661
10;0.9387419537894139
11;0.9375195160236015
12;0.9358739919910241
13;0.9332407287656957
14;0.928674121393018
15;0.9207867938443203
16;0.9083654642733382
17;0.8907872175083907
18;0.86790433836069
19;0.8408051685028785
20;0.8109677614776694
21;0.779868382736541
22;0.748862664082068
23;0.7188130879898087
24;0.6902560173318717
25;0.6633899374221888
26;0.6382938490343085
27;0.6148825149055969
28;0.5930440023099387
29;0.572653128369027
30;0.5535980553635257
31;0.5357563668685322
32;0.5190254078677167
33;0.5033042028276085
34;0.48850424411437826
35;0.4745471392769673
36;0.4613648734111546
37;0.44889516245251887
38;0.4370817520659417
39;0.42587415759280917
40;0.415226942841021
41;0.4050991044146304
42;0.39545354400470906
43;0.3862566143071353
44;0.3774777268668435
45;0.36908901219769685
46;0.36106502425189274
47;0.3533824825960375
48;0.3460200468409022
49;0.33895811866420245
50;0.3321786676127047
51;0.3256650773831433
52;0.31940200985195766
53;0.31337528448855984
54;0.3075717711737254
55;0.3019792947039495
56;0.29658654953367947
57;0.2913830234893587
58;0.2863589293755958
59;0.28150514353466455
60;0.27681315055297323
H_1; 1.0
H_2( delta); 0.9979693038157977
H_2(0); 0.9670340276877456
T;entropy delta;entropy delta=0;empiric entropy dela;empiric entropy delta =0
1000;0.9979693038157977;0.9670340276877456;0.9967040498327797;0.9660957068633872;
10000;0.9979693038157977;0.9670340276877456;0.9977575263879457;0.9694573326736682;
20000;0.9979693038157977;0.9670340276877456;0.9981118887112364;0.9660726215072494;
30000;0.9979693038157977;0.9670340276877456;0.9976984113326322;0.9693083986094194;
40000;0.9979693038157977;0.9670340276877456;0.9974965143247032;0.966859006040407;
50000;0.9979693038157977;0.9670340276877456;0.9978531865927568;0.9678090187629914;
60000;0.9979693038157977;0.9670340276877456;0.9977812900523518;0.9670961313814128;
70000;0.9979693038157977;0.9670340276877456;0.9976452273348217;0.9682978734627131;
80000;0.9979693038157977;0.9670340276877456;0.9976911368802494;0.9672853925108654;
90000;0.9979693038157977;0.9670340276877456;0.998080743390172;0.9665846952364334;
100000;0.9979693038157977;0.9670340276877456;0.9980450135099426;0.9658341118375837;
